b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
338451,눈물을 마시는 새 세트 [ 전4권 양장 ],novel,Y,이영도 저,황금가지,365,47700 ,2022-12-07,2019-07-09,http://image.yes24.com/goods/338451/L,0,책설명
1470060,폭풍의 언덕,novel,Y,에밀리 브론테 저,민음사,365,9900 ,2022-12-07,2019-07-10,http://image.yes24.com/goods/1470060/L,0,책설명
115596800,악연,novel,Y,요코제키 다이 저/김은모 역,하빌리스,365,15120 ,2022-12-07,2019-07-11,http://image.yes24.com/goods/115596800/L,0,책설명
106375475,전지적 독자 시점 PART 1 - 02,novel,N,싱숑 저,비채,365,12150 ,2022-12-07,2019-07-12,http://image.yes24.com/goods/106375475/L,0,책설명
5123448,모비 딕,novel,N,허먼 멜빌 저/김석희 역,작가정신,365,19800 ,2022-12-07,2019-07-13,http://image.yes24.com/goods/5123448/L,0,책설명
115190879,야생 붓꽃,novel,N,루이즈 글릭 저/정은귀 역,시공사,365,11700 ,2022-12-07,2019-07-14,http://image.yes24.com/goods/115190879/L,0,책설명
110238860,본즈 앤 올,novel,N,카미유 드 안젤리스 저/노진선 역,알에이치코리아(RHK),365,14220 ,2022-12-07,2019-07-15,http://image.yes24.com/sysimage/pd_19_L.gif,0,책설명
109553053,행성 1 [ 초판 한정 변색 커버 양장 ],novel,N,베르나르 베르베르 저/전미연 역,열린책들,365,15120 ,2022-12-07,2019-07-16,http://image.yes24.com/goods/109553053/L,0,책설명
102791425,홍학의 자리,novel,N,정해연 저,엘릭시르,365,12600 ,2022-12-07,2019-07-17,http://image.yes24.com/goods/102791425/L,0,책설명
86623101,당신 인생의 이야기 (리커버) [ 양장 ],novel,N,테드 창 저/김상훈 역,엘리,365,14400 ,2022-12-07,2019-07-18,http://image.yes24.com/goods/86623101/L,0,책설명
108179513,저주토끼 [ 리커버 개정판 ],novel,N,정보라 저,아작,365,13320 ,2022-12-07,2019-07-19,http://image.yes24.com/goods/108179513/L,0,책설명
89643276,알로하 나의 엄마들 [ 양장 ],novel,N,이금이 저,창비,365,13320 ,2022-12-07,2019-07-20,http://image.yes24.com/goods/89643276/L,0,책설명
70266,그리고 아무도 없었다 [ 양장 ],novel,N,애거사 크리스티 저,해문출판사,365,10800 ,2022-12-07,2019-07-21,http://image.yes24.com/goods/70266/L,0,책설명
115254806,아기를 부르는 그림,novel,N,미야베 미유키 저/이규원 역,북스피어,365,15120 ,2022-12-07,2019-07-22,http://image.yes24.com/goods/115254806/L,0,책설명
359901,자기 앞의 생 [ 양장 ],novel,N,로맹 가리 저/용경식 역,문학동네,365,11700 ,2022-12-07,2019-07-23,http://image.yes24.com/goods/359901/L,0,책설명
103495056,작별하지 않는다 [ 눈꽃 에디션 ],novel,N,한강 저,문학동네,365,12600 ,2022-12-07,2019-07-24,http://image.yes24.com/goods/103495056/L,0,책설명
95150431,유진과 유진 [ 개정판 ],novel,N,이금이 저,밤티,365,12150 ,2022-12-07,2019-07-25,http://image.yes24.com/goods/95150431/L,0,책설명
8277335,한국고전소설 40 중고생이 꼭 읽어야 할,novel,N,권정현 편/허균김만중박지원 등저,리베르,365,15120 ,2022-12-07,2019-07-26,http://image.yes24.com/goods/8277335/L,0,책설명
7114392,한 여자 [ 양장 ],novel,N,아니 에르노 저,열린책들,365,12420 ,2022-12-07,2019-07-27,http://image.yes24.com/goods/7114392/L,0,책설명
67094041,돌이킬 수 있는 Eversible,novel,N,문목하 저,아작,365,13320 ,2022-12-07,2019-07-28,http://image.yes24.com/goods/67094041/L,0,책설명
370331,위대한 개츠비,novel,N,F. 스콧 피츠제럴드 저/김욱동 역,민음사,365,8100 ,2022-12-07,2019-07-29,http://image.yes24.com/goods/370331/L,0,책설명
115275383,왜 나는 너를 사랑하는가 [ 70만 부 기념 리커버 ],novel,N,알랭 드 보통 저/정영목 역,청미래,365,12600 ,2022-12-07,2019-07-30,http://image.yes24.com/goods/115275383/L,0,책설명
112238387,모비딕,novel,N,허먼 멜빌 저/레이먼드 비숍 그림/이종인 역,현대지성,365,17910 ,2022-12-07,2019-07-31,http://image.yes24.com/goods/112238387/L,0,책설명
106375834,전지적 독자 시점 PART 1 - 08,novel,Y,싱숑 저,비채,365,12150 ,2022-12-07,2019-08-01,http://image.yes24.com/goods/106375834/L,0,책설명
106375810,전지적 독자 시점 PART 1 - 06,novel,Y,싱숑 저,비채,365,12150 ,2022-12-07,2019-08-02,http://image.yes24.com/goods/106375810/L,0,책설명
106375775,전지적 독자 시점 PART 1 - 03,novel,Y,싱숑 저,비채,365,12150 ,2022-12-07,2019-08-03,http://image.yes24.com/goods/106375775/L,0,책설명
91283610,여름 언덕에서 배운 것,novel,Y,안희연 저,창비,365,8100 ,2022-12-07,2019-08-04,http://image.yes24.com/goods/91283610/L,0,책설명
29288225,쇼코의 미소,novel,Y,최은영 저,문학동네,365,10800 ,2022-12-07,2019-08-05,http://image.yes24.com/goods/29288225/L,0,책설명
6712992,죄와 벌 1,novel,Y,표도르 도스토예프스키 저/김연경 역,민음사,365,9900 ,2022-12-07,2019-08-06,http://image.yes24.com/goods/6712992/L,0,책설명
3657268,참을 수 없는 존재의 가벼움,novel,Y,밀란 쿤데라 저/이재룡 역,민음사,365,9900 ,2022-12-07,2019-08-07,http://image.yes24.com/goods/3657268/L,0,책설명
109301927,루팡의 딸 4,novel,Y,요코제키 다이 저/권하영 역,북플라자,365,13500 ,2022-12-07,2019-08-08,http://image.yes24.com/goods/109301927/L,0,책설명
90052029,나태주 연필화 시집,novel,Y,나태주 저,푸른길,365,10800 ,2022-12-07,2019-08-09,http://image.yes24.com/goods/90052029/L,0,책설명
53559999,또다시 같은 꿈을 꾸었어 (일반판) [ 책 속 브로마이드 수록 ],novel,Y,스미노 요루 저/양윤옥 역,소미미디어,365,12420 ,2022-12-07,2019-08-10,http://image.yes24.com/goods/53559999/L,0,책설명
3647046,그리스인 조르바 [ 양장 ],novel,Y,니코스 카잔차키스 저/이윤기 역,열린책들,365,13320 ,2022-12-07,2019-08-11,http://image.yes24.com/goods/3647046/L,0,책설명
82942552,해리포터 1~4부 세트 마법사의 돌 + 비밀의 방 + 아즈카반의 죄수 + 불의 잔 [ 전10권 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,83700 ,2022-12-07,2019-08-12,http://image.yes24.com/goods/82942552/L,0,책설명
115800196,짧고도 긴 여행,novel,Y,배지인 저,델피노,365,13500 ,2022-12-07,2019-08-13,http://image.yes24.com/goods/115800196/L,0,책설명
109553132,행성 2 [ 초판 한정 변색 커버 양장 ],novel,Y,베르나르 베르베르 저/전미연 역,열린책들,365,15120 ,2022-12-07,2019-08-14,http://image.yes24.com/goods/109553132/L,0,책설명
106375819,전지적 독자 시점 PART 1 - 07,novel,Y,싱숑 저,비채,365,12150 ,2022-12-07,2019-08-15,http://image.yes24.com/goods/106375819/L,0,책설명
103981746,크리스마스 피그 [ 양장 ],novel,Y,J.K. 롤링 저/짐 필드 일러스트/공보경 역,문학수첩,365,18000 ,2022-12-07,2019-08-16,http://image.yes24.com/goods/103981746/L,0,책설명
91053468,여름의 빌라,novel,Y,백수린 저,문학동네,365,12150 ,2022-12-07,2019-08-17,http://image.yes24.com/goods/91053468/L,0,책설명
85733884,개를 훔치는 완벽한 방법 리커버 [ 양장 개정판 ],novel,Y,바바라 오코너 저/신선해 역,놀,365,12150 ,2022-12-07,2019-08-18,http://image.yes24.com/goods/85733884/L,0,책설명
67116558,우리가 함께 장마를 볼 수도 있겠습니다,novel,Y,박준 저,문학과지성사,365,10800 ,2022-12-07,2019-08-19,http://image.yes24.com/goods/67116558/L,0,책설명
18182099,감성치유 라이팅북 어쩌면 별들이 너의 슬픔을 가져갈지도 몰라 김용택의 꼭 한번 필사하고 싶은 시,novel,Y,김용택 저,위즈덤하우스,365,14220 ,2022-12-07,2019-08-20,http://image.yes24.com/goods/18182099/L,0,책설명
7979858,카라마조프 가의 형제들 세트 [ 전3권 ],novel,Y,표도르 도스토예프스키 저/김연경 역,민음사,365,23400 ,2022-12-07,2019-08-21,http://image.yes24.com/goods/7979858/L,0,책설명
111687671,딜레마 사전 작가를 위한 갈등 설정 가이드,novel,Y,안젤라 애커만베카 푸글리시 저/오수원 역,윌북(willbook),365,19800 ,2022-12-07,2019-08-22,http://image.yes24.com/goods/111687671/L,0,책설명
115387458,아주 사적인 기담 전람회,novel,Y,이현구 저,북오션,365,14400 ,2022-12-07,2019-08-23,http://image.yes24.com/goods/115387458/L,0,책설명
112619422,오버로드 15 하프엘프 신인 상(上),novel,Y,마루야마 쿠가네 저/so-bin 그림/김완 역,영상출판미디어,365,10800 ,2022-12-07,2019-08-24,http://image.yes24.com/goods/112619422/L,0,책설명
108787022,수상한 중고상점 [ 눈꽃 에디션 ],novel,Y,미치오 슈스케 저/김은모 역,놀,365,13500 ,2022-12-07,2019-08-25,http://image.yes24.com/goods/108787022/L,0,책설명
106375803,전지적 독자 시점 PART 1 - 05,novel,Y,싱숑 저,비채,365,12150 ,2022-12-07,2019-08-26,http://image.yes24.com/goods/106375803/L,0,책설명
106375790,전지적 독자 시점 PART 1 - 04,novel,Y,싱숑 저,비채,365,12150 ,2022-12-07,2019-08-27,http://image.yes24.com/goods/106375790/L,0,책설명
105641375,일의 기쁨과 슬픔 (특별한정판) [ 양장 ],novel,Y,장류진 저,창비,365,13050 ,2022-12-07,2019-08-28,http://image.yes24.com/goods/105641375/L,0,책설명
74971092,대도시의 사랑법 [ 작가 사인 인쇄본 ],novel,Y,박상영 저,창비,365,12600 ,2022-12-07,2019-08-29,http://image.yes24.com/goods/74971092/L,0,책설명
24462351,나는 내일 어제의 너와 만난다,novel,Y,나나츠키 타카후미 저 / Renian 그림 / 주원일 역,영상출판미디어,365,8910 ,2022-12-07,2019-08-30,http://image.yes24.com/goods/24462351/L,0,책설명
11467936,서랍에 저녁을 넣어 두었다,novel,Y,한강 저,문학과지성사,365,8100 ,2022-12-07,2019-08-31,http://image.yes24.com/goods/11467936/L,0,책설명
7979861,셰익스피어 4대 비극 컬렉션 세트 [ 전4권 ],novel,Y,윌리엄 셰익스피어 저,민음사,365,20520 ,2022-12-07,2019-09-01,http://image.yes24.com/goods/7979861/L,0,책설명
84663476,인간의 130가지 감정 표현법 감정이 살아있는 캐릭터 만들기,novel,Y,안젤라 애커만베카 푸글리시 저/서준환 역,인피니티북스,365,18000 ,2022-12-07,2019-09-02,http://image.yes24.com/goods/84663476/L,0,책설명
115222379,얼터네이트 (일반판) ALTERNATE [ 초판한정부록 : 표지 일러스트 부착형 포스터 ],novel,Y,가토 시게아키 저/김현화 역,소미미디어,365,14220 ,2022-12-07,2019-09-03,http://image.yes24.com/goods/115222379/L,0,책설명
111700422,가장 아름다운 기억을 너에게 보낼게 생의 마지막 순간 영혼에 새겨진 가장 찬란한 사랑 이야기,novel,Y,하세가와 카오리 저/김진환 역,서사원,365,14220 ,2022-12-07,2019-09-04,http://image.yes24.com/goods/111700422/L,0,책설명
107663314,꽃잎 한 장처럼 오늘을 살아가는 당신을 위한 이해인 수녀의 시 편지 [ 한정 사인 인쇄본 양장 ],novel,Y,이해인 저/오리여인 그림,샘터,365,14400 ,2022-12-07,2019-09-05,http://image.yes24.com/goods/107663314/L,0,책설명
106189242,센 강의 이름 모를 여인,novel,Y,기욤 뮈소 저/양영란 역,밝은세상,365,14400 ,2022-12-07,2019-09-06,http://image.yes24.com/goods/106189242/L,0,책설명
62101605,날씨가 좋으면 찾아가겠어요,novel,Y,이도우 저,시공사,365,12420 ,2022-12-07,2019-09-07,http://image.yes24.com/goods/62101605/L,0,책설명
37922672,너의 췌장을 먹고 싶어 (일반판),novel,Y,스미노 요루 저/양윤옥 역,소미미디어,365,12420 ,2022-12-07,2019-09-08,http://image.yes24.com/goods/37922672/L,0,책설명
6713010,죄와 벌 2,novel,Y,표도르 도스토예프스키 저/김연경 역,민음사,365,9900 ,2022-12-07,2019-09-09,http://image.yes24.com/goods/6713010/L,0,책설명
115820783,니니코라치우푼타 2022 제16회 김유정문학상 수상작품집,novel,Y,구병모김혜진박지영백수린심아진이기호장혜령 저,강,365,12600 ,2022-12-07,2019-09-10,http://image.yes24.com/goods/115820783/L,0,책설명
112229385,흑뢰성,novel,Y,요네자와 호노부 저/김선영 역,리드비(READbie),365,15120 ,2022-12-07,2019-09-11,http://image.yes24.com/goods/112229385/L,0,책설명
112198832,외모 대여점 무엇이든 빌려드립니다,novel,Y,이시카와 히로치카 저/양지윤 역,마시멜로,365,13500 ,2022-12-07,2019-09-12,http://image.yes24.com/goods/112198832/L,0,책설명
108710412,[한양리커버] 셜록 홈즈 전집 세트 [ 전10권 ],novel,Y,아서 코난 도일 저/박상은 역,문예춘추사,365,40500 ,2022-12-07,2019-09-13,http://image.yes24.com/goods/108710412/L,0,책설명
106354215,불장난 2022 제45회 이상문학상 작품집,novel,Y,손보미강화길백수린서이제염승숙이장욱최은미 저,문학사상,365,13950 ,2022-12-07,2019-09-14,http://image.yes24.com/goods/106354215/L,0,책설명
72264604,부끄러움 [ 양장 ],novel,Y,아니 에르노 저/이재룡 역,비채,365,11250 ,2022-12-07,2019-09-15,http://image.yes24.com/goods/72264604/L,0,책설명
61778623,내게 무해한 사람,novel,Y,최은영 저,문학동네,365,12150 ,2022-12-07,2019-09-16,http://image.yes24.com/goods/61778623/L,0,책설명
52894232,친밀한 이방인,novel,Y,정한아 저,문학동네,365,11700 ,2022-12-07,2019-09-17,http://image.yes24.com/goods/52894232/L,0,책설명
2870072,완득이 [ 반양장 ],novel,Y,김려령 저,창비,365,11700 ,2022-12-07,2019-09-18,http://image.yes24.com/goods/2870072/L,0,책설명
88389692,해리포터 5~7부 세트 불사조 기사단 + 혼혈왕자 + 죽음의 성물 [ 전13권 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,111150 ,2022-12-07,2019-09-19,http://image.yes24.com/goods/88389692/L,0,책설명
112628470,혼자서 종이우산을 쓰고 가다 [ 작가 사인 인쇄본 ],novel,Y,에쿠니 가오리 저/신유희 역,소담출판사,365,13320 ,2022-12-07,2019-09-20,http://image.yes24.com/goods/112628470/L,0,책설명
110876336,어린 왕자 [ 컬러 ],novel,Y,앙투안 드 생텍쥐페리 저/유광선장비안 역,와일드북,365,12420 ,2022-12-07,2019-09-21,http://image.yes24.com/goods/110876336/L,0,책설명
110511057,곰돌이 푸 초판본 WINNIE-THE-POOH 크리스마스 에디션 [ 양장 ],novel,Y,앨런 알렉산더 밀른 저/어니스트 하워드 쉐퍼드 그림/박성혜 역,피카(FIKA),365,13500 ,2022-12-07,2019-09-22,http://image.yes24.com/goods/110511057/L,0,책설명
97177454,사람은 무엇으로 사는가 톨스토이 단편선,novel,Y,레프 톨스토이 저/홍대화 역,현대지성,365,6930 ,2022-12-07,2019-09-23,http://image.yes24.com/goods/97177454/L,0,책설명
23599602,초판본 하늘과 바람과 별과 詩 : 윤동주 유고시집 1955년 10주기 기념 증보판 오리지널 디자인,novel,Y,윤동주 저,소와다리,365,8820 ,2022-12-07,2019-09-24,http://image.yes24.com/goods/23599602/L,0,책설명
110149908,목요일에는 코코아를,novel,Y,아오야마 미치코 저/권남희 역,문예춘추사,365,12420 ,2022-12-07,2019-09-25,http://image.yes24.com/goods/110149908/L,0,책설명
82938872,해리포터와 비밀의 방 2 [ 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8100 ,2022-12-07,2019-09-26,http://image.yes24.com/goods/82938872/L,0,책설명
62001724,야간비행 Vol de nuit,novel,Y,앙투안 드 생텍쥐페리 저/용경식 역,문학동네,365,9000 ,2022-12-07,2019-09-27,http://image.yes24.com/goods/62001724/L,0,책설명
61268691,갈매기의 꿈 [ 완결판 개정판 ],novel,Y,리처드 바크 저/러셀 먼슨 사진/공경희 역,나무옆의자,365,11520 ,2022-12-07,2019-09-28,http://image.yes24.com/goods/61268691/L,0,책설명
1472519,사랑하라 한번도 상처받지 않은 것처럼,novel,Y,류시화 편,오래된미래,365,9000 ,2022-12-07,2019-09-29,http://image.yes24.com/goods/1472519/L,0,책설명
1377517,죽은 시인의 사회 [ 개정판 ],novel,Y,N.H클라인바움 저 / 한은주 역,서교출판사,365,13500 ,2022-12-07,2019-09-30,http://image.yes24.com/goods/1377517/L,0,책설명
57197,햄릿,novel,Y,윌리엄 셰익스피어 저/최종철 역,민음사,365,6300 ,2022-12-07,2019-10-01,http://image.yes24.com/goods/57197/L,0,책설명
112012912,내가 행복한 이유,novel,Y,그렉 이건 저/김상훈 역,허블,365,16650 ,2022-12-07,2019-10-02,http://image.yes24.com/goods/112012912/L,0,책설명
114916369,재혼황후 8 + 미공개 외전 세트 [ 초판한정부록 : 일러스트 엽서 3종+저자 사인 인쇄본 ],novel,Y,알파타르트 저,해피북스투유,365,17100 ,2022-12-07,2019-10-03,http://image.yes24.com/goods/114916369/L,0,책설명
112946860,소설 보다 : 가을 2022,novel,Y,김기태위수정이서수 저,문학과지성사,365,3150 ,2022-12-07,2019-10-04,http://image.yes24.com/goods/112946860/L,0,책설명
105668590,허상의 어릿광대 [ 양장 ],novel,Y,히가시노 게이고 저/김난주 역,재인,365,16920 ,2022-12-07,2019-10-05,http://image.yes24.com/goods/105668590/L,0,책설명
67230426,종이 동물원,novel,Y,켄 리우 저/장성주 역,황금가지,365,14220 ,2022-12-07,2019-10-06,http://image.yes24.com/goods/67230426/L,0,책설명
64367118,초판본 어린왕자 1943년 오리지널 초판본 표지디자인 [ 양장 개정판 ],novel,Y,앙투안 드 생텍쥐페리 저/김미정 역,더스토리,365,8820 ,2022-12-07,2019-10-07,http://image.yes24.com/goods/64367118/L,0,책설명
60896840,고양이 1 [ 양장 ],novel,Y,베르나르 베르베르 저/전미연 역,열린책들,365,11520 ,2022-12-07,2019-10-08,http://image.yes24.com/goods/60896840/L,0,책설명
1446998,나의 라임 오렌지나무 [ 보급판 ],novel,Y,J.M. 바스콘셀로스 저,동녘,365,11700 ,2022-12-07,2019-10-09,http://image.yes24.com/goods/1446998/L,0,책설명
